Order ID,Order Date,Order Priority,Order Quantity,Sales,Ship Mode,Profit,Shipping Cost,Customer Name,Customer State,Region,Customer Segment,Product Category,Product Sub-Category,Product Name
995,20/06/2016,Medium,46,1815.49,Regular Air,782.91,3.04,Neola Schneider,New Jersey,East,Home Office,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer
998,07/08/2016,Not Specified,16,248.26,Regular Air,93.8,1.39,Allen Rosenblatt,Mass,East,Small Business,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes"
999,29/12/2016,Low,6,583.64,Regular Air,-179.5,19.99,Max Jones,Washington,West,Home Office,Office Supplies,Storage & Organization,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers
1027,23/08/2015,Medium,19,1406.15,Delivery Truck,-379.1,46.74,Hallie Redmond,South Carolina,South,Home Office,Furniture,Bookcases,"Hon Metal Bookcases, Putty"
1028,14/07/2015,High,6,165.75,Regular Air,-28.46,1.99,Matt Collins,Michigan,Central,Consumer,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack"
1028,30/09/2015,High,11,2021.147,Regular Air,-60.39,5.99,Matt Collins,Michigan,Central,Consumer,Technology,Telephones and Communication,3285
1031,20/02/2017,Medium,34,226.1,Regular Air,-52.21,5.19,Sanjit Jacobs,Idaho,West,Consumer,Office Supplies,Binders and Binder Accessories,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack"
1057,21/09/2016,Critical,41,341.36,Regular Air,-52.48,3.62,Anthony Witt,Utah,West,Corporate,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack"
1058,23/09/2016,Medium,3,469.438,Regular Air,-888.162,8.99,Jim Epp,Idaho,West,Small Business,Technology,Telephones and Communication,T28 WORLD
1059,04/11/2016,Critical,24,990.1,Regular Air,310.216,7.47,Sean O'Donnell,Maryland,South,Corporate,Office Supplies,Binders and Binder Accessories,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue"
1059,19/04/2017,Critical,22,127.33,Regular Air,5.2955,2.99,Sean O'Donnell,Maryland,South,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders
1060,22/05/2016,Medium,30,1187.55,Regular Air,532.61,2.99,Harold Dahlen,Nebraska,Central,Corporate,Office Supplies,Binders and Binder Accessories,Vinyl Sectional Post Binders
1088,23/07/2015,Low,13,269.02,Regular Air,-112,6.5,Muhammed Yedwab,New York,East,Consumer,Technology,Computer Peripherals,Microsoft Internet Keyboard
1095,15/06/2016,Medium,28,142.18,Regular Air,-50.14,4.72,Ed Braxton,Arizona,West,Consumer,Office Supplies,Paper,Xerox 1949
1127,09/03/2016,Not Specified,48,5340.5,Regular Air,1215.28,13.99,Stuart Calhoun,Utah,West,Consumer,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"
1154,04/12/2015,Critical,7,516.65,Express Air,57.1,3.5,Thea Hendricks,North Carolina,South,Home Office,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge
1154,15/11/2015,Critical,44,4462.23,Delivery Truck,440.72,26.22,Sylvia Foulston,New Jersey,East,Home Office,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
1154,19/09/2015,Critical,11,663.784,Regular Air,-534.49,69,Sylvia Foulston,New Jersey,East,Home Office,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
1154,26/02/2016,Critical,23,115.1,Regular Air,53.13,0.5,Thea Hendricks,North Carolina,South,Home Office,Office Supplies,Labels,Avery 493
1185,18/12/2016,Low,7,374.78,Regular Air,20.03,14.3,Ionia McGrath,Alabama,South,Home Office,Office Supplies,Paper,Xerox 194
1187,08/09/2016,Medium,14,222.91,Regular Air,20.21,4,Guy Armstrong,Michigan,Central,Corporate,Technology,Computer Peripherals,Logitech Access Keyboard
1189,20/06/2015,Critical,27,129.1,Regular Air,-59.82,4.99,Aaron Smayling,Ohio,Central,Small Business,Office Supplies,Envelopes,Grip Seal Envelopes
1191,12/07/2016,Medium,35,3532.96,Delivery Truck,-850.16,60,Karl Brown,California,West,Home Office,Furniture,Tables,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
1217,20/05/2016,Not Specified,25,662.16,Regular Air,185.21,1.99,Sung Shariari,Virginia,South,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD+RW, 3/Pack"
1218,24/12/2015,Not Specified,3,46.46,Regular Air,-25.13,6.75,Craig Carroll,Idaho,West,Corporate,Office Supplies,Appliances,Holmes Odor Grabber
1221,01/04/2016,Not Specified,1,14.68,Regular Air,-13.777,6.19,Lela Donovan,Mass,East,Corporate,Office Supplies,Binders and Binder Accessories,Avery Printable Repositionable Plastic Tabs
1221,18/01/2017,Not Specified,16,68.45,Regular Air,-57.8795,5.41,Lela Donovan,Mass,East,Corporate,Office Supplies,Binders and Binder Accessories,Storex DuraTech Recycled Plastic Frosted Binders
1221,15/09/2016,Not Specified,11,10145.14,Regular Air,3724.5725,19.99,Lela Donovan,Mass,East,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind TL300 Electric Binding System
1222,24/01/2017,Medium,48,257.39,Regular Air,-121.91,5.57,Nicole Brennan,California,West,Home Office,Office Supplies,Paper,Xerox 1981
1253,15/12/2016,Critical,15,494.34,Regular Air,-30.19,6.72,Tanja Norvell,Utah,West,Consumer,Office Supplies,Storage & Organization,Fellowes Bankers Box™ Stor/Drawer® Steel Plus™
1280,08/07/2015,Low,40,827.27,Regular Air,-170.87,6.5,Harold Dahlen,Nebraska,Central,Corporate,Technology,Computer Peripherals,Microsoft Internet Keyboard
1282,21/02/2017,Not Specified,26,892.38,Regular Air,366.48,1.99,Emily Grady,Idaho,West,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack"
1282,01/05/2017,Not Specified,10,29.41,Regular Air,-2.06,1.34,Emily Grady,Idaho,West,Home Office,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set
1285,13/03/2017,Critical,27,3874.12,Delivery Truck,-305.98,54.74,Don Weiss,South Carolina,South,Corporate,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish"
1285,21/10/2016,Critical,8,1452.216,Delivery Truck,-308.1,69.64,Don Weiss,South Carolina,South,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables
1286,26/07/2015,Not Specified,46,234.37,Regular Air,-144.6815,5.74,Lena Creighton,Washington,West,Home Office,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders
1286,18/09/2016,Not Specified,14,1000.3565,Regular Air,229.779,3.3,Lena Creighton,Washington,West,Home Office,Technology,Telephones and Communication,Accessory20
1287,12/11/2016,High,39,3908.65,Regular Air,480.57,10.12,Mitch Willingham,North Carolina,South,Corporate,Furniture,Office Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets
1313,08/03/2016,Critical,34,840.07,Regular Air,-83.75,16.92,Sally Matthias,Mass,East,Home Office,Office Supplies,Paper,Xerox 1973
1314,06/02/2016,Medium,4,42.58,Regular Air,-7.61,4.39,Justin Knight,Michigan,Central,Corporate,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
1317,10/09/2016,High,40,192.54,Regular Air,-186.73,7.44,Janet Lee,Ohio,Central,Consumer,Office Supplies,Paper,Xerox 1922
1317,02/01/2017,High,44,523.42,Regular Air,39.423,5.63,Janet Lee,Ohio,Central,Consumer,Office Supplies,Binders and Binder Accessories,Fellowes Binding Cases
1317,27/05/2016,High,29,156.7,Regular Air,-76.64,5.57,Janet Lee,Ohio,Central,Consumer,Office Supplies,Paper,Xerox 1981
1344,18/03/2017,Low,18,2480.9205,Regular Air,313.578,8.99,Jim Radford,Mass,East,Corporate,Technology,Telephones and Communication,LX 788
1344,18/06/2015,Low,15,834.904,Regular Air,-11.682,5.26,Jim Radford,Mass,East,Corporate,Technology,Telephones and Communication,g520
1345,25/10/2015,Low,24,2443.85,Delivery Truck,-120.85,35.84,Ritsa Hightower,Connecticut,East,Corporate,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled"
1346,02/03/2017,High,48,4789.89,Delivery Truck,421.15,26.22,Theone Pippenger,Mass,East,Corporate,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases
1382,20/09/2016,Low,5,89.335,Regular Air,-107.096,2.5,Corey Catlett,Colorado,West,Home Office,Technology,Telephones and Communication,Accessory37
1382,19/04/2017,Low,39,158.46,Regular Air,-130.663,5.26,Corey Catlett,Colorado,West,Home Office,Office Supplies,Binders and Binder Accessories,Ibico Presentation Index for Binding Systems
1382,06/02/2017,Low,31,7180.83,Delivery Truck,487.17,64.66,Corey Catlett,Colorado,West,Home Office,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled"
1383,21/05/2016,High,43,17129.97,Regular Air,5616.08,11.37,Frank Merwin,Idaho,West,Consumer,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer
1411,04/04/2017,High,39,5748.2,Delivery Truck,-459.86,35.02,Ed Jacobs,Florida,South,Small Business,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases
1411,04/07/2015,High,47,6717.9325,Regular Air,1717.893,4.99,Ed Jacobs,Florida,South,Small Business,Technology,Telephones and Communication,5165
1412,06/05/2017,Not Specified,13,59.03,Express Air,26.92,0.5,Carlos Soltero,Michigan,Central,Consumer,Office Supplies,Labels,Avery 52
1412,17/09/2016,Not Specified,21,97.48,Regular Air,-5.77,0.7,Carlos Soltero,Michigan,Central,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth
1414,23/01/2017,Critical,44,4530.96,Delivery Truck,-993.35,41.64,Carol Darley,Illinois,Central,Small Business,Furniture,Tables,Balt Solid Wood Rectangular Table
1440,26/09/2016,Low,41,726.22,Regular Air,52.47,8.99,Stefanie Holloman,North Carolina,South,Small Business,Furniture,Office Furnishings,"Executive Impressions 12"" Wall Clock"
1444,15/01/2016,Medium,25,772.24,Regular Air,181.98,8.74,Noel Staavos,California,West,Home Office,Office Supplies,Paper,Xerox 1979
1444,24/01/2017,Medium,2,21.44,Regular Air,-13.67,8.74,Noel Staavos,California,West,Home Office,Office Supplies,Paper,Xerox 1984
1444,11/05/2017,Medium,32,21717.36,Express Air,8249.86,24.49,Noel Staavos,California,West,Home Office,Technology,Copiers and Fax,Canon PC1060 Personal Laser Copier
1444,29/09/2016,Medium,24,416.4,Regular Air,24.33,4.96,Noel Staavos,California,West,Home Office,Office Supplies,Storage & Organization,Advantus Rolling Storage Box
1444,16/03/2017,Medium,13,15823.27,Delivery Truck,1759.34,14.7,Noel Staavos,California,West,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer
1445,09/05/2017,Medium,30,339.49,Regular Air,-74.21,5.81,Shahid Shariari,Arizona,West,Corporate,Office Supplies,Pens & Art Supplies,Staples SlimLine Pencil Sharpener
1445,08/11/2016,Medium,3,1326.09,Regular Air,-20.5505,19.99,Shahid Shariari,Arizona,West,Corporate,Office Supplies,Binders and Binder Accessories,GBC DocuBind 200 Manual Binding Machine
1447,18/02/2017,High,40,2135.9735,Regular Air,239.4,8.99,Barry Gonzalez,Nebraska,Central,Consumer,Technology,Telephones and Communication,SC-3160
1504,19/04/2016,Medium,31,293.18,Regular Air,64.22,1.99,Maribeth Schnelling,Illinois,Central,Corporate,Technology,Computer Peripherals,TDK 4.7GB DVD-R
1507,15/06/2016,Medium,29,4345.86,Regular Air,126.62,4,Harold Ryan,Connecticut,East,Home Office,Technology,Computer Peripherals,Adesso Programmable 142-Key Keyboard
1537,10/05/2017,Not Specified,5,16.6,Regular Air,-20.2975,6.05,Grant Thornton,Connecticut,East,Corporate,Office Supplies,Binders and Binder Accessories,Peel & Stick Add-On Corner Pockets
1538,21/04/2017,Not Specified,15,1297.304,Regular Air,149.823,4.9,Ted Trevino,Delaware,East,Corporate,Technology,Telephones and Communication,T60
1539,17/09/2015,Low,33,511.83,Regular Air,-172.8795,13.18,Carl Ludwig,Michigan,Central,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
1539,12/03/2017,Low,38,184.99,Regular Air,-144.55,4.93,Carl Ludwig,Michigan,Central,Corporate,Technology,Computer Peripherals,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack"
1540,29/08/2016,High,30,80.9,Regular Air,5.76,0.7,Don Miller,Mass,East,Home Office,Office Supplies,Pens & Art Supplies,Newell 335
1542,04/02/2017,Medium,47,2150.25,Regular Air,586.93,3.99,Linda Southworth,Wisconsin,Central,Consumer,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector
1542,28/01/2017,Medium,13,448,Regular Air,27.2,6.31,Linda Southworth,Wisconsin,Central,Consumer,Office Supplies,Storage & Organization,Steel Personal Filing/Posting Tote
1573,26/09/2015,High,13,759.94,Delivery Truck,-226.45,32.41,Lena Radford,Wisconsin,Central,Small Business,Furniture,Chairs & Chairmats,"Global Push Button Manager's Chair, Indigo"
1575,03/10/2015,Medium,10,525.674,Regular Air,-147.015,5.26,Dave Poirier,Florida,South,Small Business,Technology,Telephones and Communication,8860
1575,02/12/2015,Medium,26,133.65,Regular Air,56.28,0.8,Dave Poirier,Florida,South,Small Business,Office Supplies,Paper,Rediform S.O.S. Phone Message Books
1600,28/10/2015,Medium,36,191.6,Regular Air,-150.74,7.44,Liz MacKendrick,Idaho,West,Corporate,Office Supplies,Paper,Xerox 1922
1600,15/07/2015,Medium,32,303.59,Regular Air,-45.99,6.22,Liz MacKendrick,Idaho,West,Corporate,Furniture,Office Furnishings,"Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak"
1604,22/01/2017,Low,47,622.82,Regular Air,128.88,4.98,Rick Wilson,New Mexico,West,Consumer,Furniture,Office Furnishings,Nu-Dell Executive Frame
1637,19/06/2015,Not Specified,36,1225.52,Express Air,-1191.13,35,Aleksandra Gannaway,Washington,West,Corporate,Office Supplies,Storage & Organization,Belkin OmniView SE Rackmount Kit
1637,29/10/2015,Not Specified,10,1024.29,Regular Air,-95.52,19.99,Aleksandra Gannaway,Washington,West,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem
1637,01/07/2016,Not Specified,47,1348.57,Regular Air,19.57,8.99,Aleksandra Gannaway,Washington,West,Corporate,Office Supplies,Pens & Art Supplies,"Boston School Pro Electric Pencil Sharpener, 1670"
1639,29/09/2015,Not Specified,24,163.14,Regular Air,-62.2,6.18,Sean Christensen,Colorado,West,Home Office,Office Supplies,Paper,Strathmore Photo Mount Cards
1665,30/03/2016,High,26,755.6075,Regular Air,149.166,1.1,John Lucas,Maryland,South,Corporate,Technology,Telephones and Communication,Accessory35
1666,08/12/2016,Critical,19,5642.18,Express Air,1996.6755,19.99,Nona Balk,Virginia,South,Corporate,Office Supplies,Binders and Binder Accessories,GBC ProClick™ 150 Presentation Binding System
1699,05/12/2015,Critical,40,430.88,Regular Air,39,5.25,Art Ferguson,New Jersey,East,Corporate,Office Supplies,Envelopes,#10 Self-Seal White Envelopes
1701,25/10/2015,High,49,2047.58,Regular Air,902.62,1.99,Ed Ludwig,Utah,West,Consumer,Technology,Computer Peripherals,"Imation Printable White 80 Minute CD-R Spindle, 50/Pack"
1701,20/01/2016,High,1,56.61,Regular Air,-22.16,14.45,Ed Ludwig,Utah,West,Consumer,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp
1702,28/10/2015,High,23,67.24,Regular Air,4.9,0.93,Annie Cyprus,Delaware,East,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accent™ Tank-Style Highlighters
1761,09/09/2016,High,25,12028.23,Delivery Truck,-547.61,49,Carl Ludwig,Michigan,Central,Corporate,Technology,Copiers and Fax,Canon PC940 Copier
1762,11/03/2016,Not Specified,43,1279.505,Express Air,384.201,1.1,Lisa Hazard,New York,East,Home Office,Technology,Telephones and Communication,Accessory35
1762,07/04/2017,Not Specified,11,69.6,Regular Air,6.46,2.5,Lisa Hazard,New York,East,Home Office,Office Supplies,Envelopes,Wausau Papers Astrobrights® Colored Envelopes
1762,26/10/2015,Not Specified,29,857.11,Regular Air,285.2,1.99,Lisa Hazard,New York,East,Home Office,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack"
1764,19/01/2017,Critical,7,59.99,Regular Air,-13.78,4.82,Hallie Redmond,South Carolina,South,Small Business,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes
1767,02/10/2015,High,10,46.34,Regular Air,-7.76,0.7,Roger Barcio,Ohio,Central,Corporate,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth
1792,02/06/2016,Low,28,370.48,Regular Air,-5.45,4.51,Carlos Soltero,Michigan,Central,Consumer,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black"
1793,07/08/2015,Not Specified,36,233.43,Regular Air,-71.898,5.36,Joni Blumstein,Connecticut,East,Home Office,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems' Combs
1796,24/04/2017,High,43,183.41,Regular Air,-125.4075,5.04,Deanra Eno,Florida,South,Corporate,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1"""
1799,11/07/2016,Not Specified,16,108.31,Regular Air,-52.77,6.86,Trudy Schmidt,Arizona,West,Small Business,Office Supplies,Paper,Xerox 204
1799,15/09/2015,Not Specified,10,1187.12,Delivery Truck,-127.3,30,Trudy Schmidt,Arizona,West,Small Business,Furniture,Chairs & Chairmats,Hon Comfortask® Task/Swivel Chairs
1824,24/02/2016,Critical,2,17.06,Regular Air,-5.2,5.29,Becky Pak,South Carolina,South,Corporate,Furniture,Office Furnishings,"Eldon® 200 Class™ Desk Accessories, Burgundy"
1824,30/08/2015,Critical,39,10656.26,Regular Air,3116.54,24.49,Becky Pak,South Carolina,South,Corporate,Furniture,Chairs & Chairmats,SAFCO Arco Folding Chair
1825,22/06/2015,Medium,22,38.26,Regular Air,-2.34,0.7,Aaron Smayling,Ohio,Central,Small Business,Office Supplies,Pens & Art Supplies,Newell 310
1826,16/11/2016,Not Specified,5,28.32,Regular Air,-14.35,4.75,Susan Vittorini,New Jersey,East,Corporate,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
1829,06/10/2016,High,48,133.04,Regular Air,6.732,1.49,Tom Stivers,Virginia,South,Small Business,Office Supplies,Binders and Binder Accessories,Wilson Jones Suede Grain Vinyl Binders
1831,27/01/2017,Critical,33,12586.19,Delivery Truck,619.71,99,Ken Brennan,Washington,West,Home Office,Office Supplies,Storage & Organization,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish"
1856,11/11/2015,Not Specified,43,4374.6865,Regular Air,973.161,8.08,Alex Avila,Alabama,South,Home Office,Technology,Telephones and Communication,M3682
1856,12/02/2017,Not Specified,44,4283.235,Regular Air,676.125,8.8,Alex Avila,Alabama,South,Home Office,Technology,Telephones and Communication,StarTAC 6500
1856,26/11/2016,Not Specified,24,1449.3,Regular Air,-712.14,49,Alex Avila,Alabama,South,Home Office,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum
1857,17/10/2016,High,37,199.76,Regular Air,20,1.99,Roy Phan,New York,East,Consumer,Office Supplies,Pens & Art Supplies,DIXON Ticonderoga® Erasable Checking Pencils
1863,04/10/2015,Not Specified,26,2415.38,Delivery Truck,-1131.6,74.35,Sung Pak,South Carolina,South,Small Business,Furniture,Chairs & Chairmats,Bevis Steel Folding Chairs
